seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
42,100,25,240,60,4023,1016,100,100,random_forest_5_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",2,movement,0.9209039548022598,0.9644970414201184,0.9421965317919075,338,0.9932166483391807,0.9881399683795937
42,100,25,240,60,4023,1016,100,126,random_forest_5_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0,empty,0.8010471204188482,0.9026548672566371,0.8488210818307905,339,0.9295194398330304,0.8185460144608316
42,100,25,240,60,4023,1016,100,126,random_forest_5_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",1,static_presence,0.8763250883392226,0.7315634218289085,0.797427652733119,339,0.9061559108159806,0.8305346510501603
42,100,25,240,60,4023,1016,100,126,random_forest_5_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",2,movement,0.9430199430199431,0.9792899408284024,0.9608127721335269,338,0.9944057530851268,0.9889130497731613
42,100,25,240,60,4023,1016,100,160,random_forest_5_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0,empty,0.7837150127226463,0.9085545722713865,0.8415300546448088,339,0.9345476965442717,0.8164464860783605
42,100,25,240,60,4023,1016,100,160,random_forest_5_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",1,static_presence,0.8628158844765343,0.7050147492625368,0.775974025974026,339,0.9023128237975103,0.8394781280732605
42,100,25,240,60,4023,1016,100,160,random_forest_5_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",2,movement,0.9450867052023122,0.9674556213017751,0.956140350877193,338,0.9905569810266883,0.9848806448285572
42,100,25,240,60,4023,1016,100,1100,random_forest_5_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0,empty,0.8160621761658031,0.9292035398230089,0.8689655172413793,339,0.9404081863853632,0.8304911399027722
42,100,25,240,60,4023,1016,100,1100,random_forest_5_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",1,static_presence,0.8865979381443299,0.7610619469026548,0.819047619047619,339,0.9060143004666605,0.8563664303918943
42,100,25,240,60,4023,1016,100,1100,random_forest_5_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",2,movement,0.9498525073746312,0.9526627218934911,0.9512555391432792,338,0.9885584123160706,0.9864547686216004
42,100,25,240,60,4023,1016,100,70,random_forest_10_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",0,empty,0.6690647482014388,0.8230088495575221,0.7380952380952381,339,0.9002605630427489,0.7608727428568088
42,100,25,240,60,4023,1016,100,70,random_forest_10_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",1,static_presence,0.7053941908713693,0.5014749262536873,0.5862068965517241,339,0.8348300457946082,0.7259864774278404
42,100,25,240,60,4023,1016,100,70,random_forest_10_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",2,movement,0.9078212290502793,0.9615384615384616,0.9339080459770115,338,0.9839329039465186,0.9692281370494846
42,100,25,240,60,4023,1016,100,100,random_forest_10_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",0,empty,0.7789203084832905,0.8938053097345132,0.8324175824175825,339,0.9370313242092696,0.8307091515676104
42,100,25,240,60,4023,1016,100,100,random_forest_10_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",1,static_presence,0.8464285714285714,0.6991150442477876,0.7657512116316639,339,0.902883622436308,0.8401859567702596
42,100,25,240,60,4023,1016,100,100,random_forest_10_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",2,movement,0.9452449567723343,0.9704142011834319,0.9576642335766423,338,0.9935941072768846,0.9889661617413059
42,100,25,240,60,4023,1016,100,126,random_forest_10_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",0,empty,0.7901554404145078,0.8997050147492626,0.8413793103448276,339,0.9399310684391924,0.8260494705224655
42,100,25,240,60,4023,1016,100,126,random_forest_10_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",1,static_presence,0.8621908127208481,0.7197640117994101,0.7845659163987139,339,0.9138311917491273,0.8598389493074322
