seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
21,100,25,240,60,4033,1006,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8821917808219178,0.9526627218934911,0.9160739687055477,338,0.9835107890727421,0.9754930733924028
42,100,25,240,60,4023,1016,100,1100,gradient_boosting_depth3_20_all,gradient_boosting,all,1100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.8144329896907216,0.9321533923303835,0.8693259972489684,339,0.9485170128495052,0.8354628140645944
42,100,25,240,60,4023,1016,100,1100,gradient_boosting_depth3_20_all,gradient_boosting,all,1100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.8850174216027874,0.7492625368731564,0.8115015974440895,339,0.9239247417245091,0.8970888404609149
42,100,25,240,60,4023,1016,100,1100,gradient_boosting_depth3_20_all,gradient_boosting,all,1100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.9501466275659824,0.9585798816568047,0.9543446244477173,338,0.9912508072821211,0.9886777702533115
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c0_1_all,logistic_regression,all,1100,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.7947368421052632,0.8908554572271387,0.8400556328233658,339,0.9348243813806356,0.790699014453154
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c0_1_all,logistic_regression,all,1100,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.8382838283828383,0.7492625368731564,0.7912772585669782,339,0.902105854825427,0.8523107031673774
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c0_1_all,logistic_regression,all,1100,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.954954954954955,0.9408284023668639,0.9478390461997019,338,0.9818776073030667,0.98312316375638
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c1_all,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.7988980716253443,0.855457227138643,0.8262108262108262,339,0.9331163427057598,0.7779183585516254
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c1_all,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.8087774294670846,0.7610619469026548,0.78419452887538,339,0.8978967595194836,0.8480840289827496
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c1_all,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.9461077844311377,0.9349112426035503,0.9404761904761905,338,0.9798332198774675,0.979890791657871
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c10_all,logistic_regression,all,1100,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.7878787878787878,0.8436578171091446,0.8148148148148148,339,0.9294039729328157,0.7734519230658213
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c10_all,logistic_regression,all,1100,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.7987421383647799,0.7492625368731564,0.7732115677321156,339,0.8946658649342274,0.8399398217472482
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c10_all,logistic_regression,all,1100,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.9343283582089552,0.9260355029585798,0.9301634472511144,338,0.9771168246321412,0.9755661698196577
42,100,25,240,60,4023,1016,100,1100,logistic_regression_c1_balanced_all,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",0,empty,0.7994505494505495,0.8584070796460177,0.8278805120910384,339,0.9333167758155668,0.7781803507375803
